country,admin,esa_id,esa_class,esa_sampled_ha,esa_total_ha,tree_cover_class,tof_ha,tof_mean
Ethiopia,Afar,40,Mosaic natural vegetation / cropland,77366.71,81025.61,40-49,4320,25.940000534057617
Ethiopia,Afar,40,Mosaic natural vegetation / cropland,77366.71,81025.61,50-59,3983,25.940000534057617
Ethiopia,Afar,40,Mosaic natural vegetation / cropland,77366.71,81025.61,60-69,3871,25.940000534057617
Ethiopia,Afar,40,Mosaic natural vegetation / cropland,77366.71,81025.61,70-79,4069,25.940000534057617
Ethiopia,Afar,40,Mosaic natural vegetation / cropland,77366.71,81025.61,80-89,4917,25.940000534057617
Ethiopia,Afar,40,Mosaic natural vegetation / cropland,77366.71,81025.61,90-99,5514,25.940000534057617
Ethiopia,Afar,50,"Tree cover, broadleaved, evergreen",6730.67,7077.97,0-9,1244,55.130001068115234
Ethiopia,Afar,50,"Tree cover, broadleaved, evergreen",6730.67,7077.97,10-19,633,55.130001068115234
Ethiopia,Afar,50,"Tree cover, broadleaved, evergreen",6730.67,7077.97,20-29,495,55.130001068115234
Ethiopia,Afar,50,"Tree cover, broadleaved, evergreen",6730.67,7077.97,30-39,523,55.130001068115234
Ethiopia,Afar,50,"Tree cover, broadleaved, evergreen",6730.67,7077.97,40-49,544,55.130001068115234
Ethiopia,Afar,50,"Tree cover, broadleaved, evergreen",6730.67,7077.97,50-59,565,55.130001068115234
Ethiopia,Afar,50,"Tree cover, broadleaved, evergreen",6730.67,7077.97,60-69,593,55.130001068115234
Ethiopia,Afar,50,"Tree cover, broadleaved, evergreen",6730.67,7077.97,70-79,655,55.130001068115234
Ethiopia,Afar,50,"Tree cover, broadleaved, evergreen",6730.67,7077.97,80-89,722,55.130001068115234
Ethiopia,Afar,50,"Tree cover, broadleaved, evergreen",6730.67,7077.97,90-99,2043,55.130001068115234
Ethiopia,Afar,60,"Tree cover, broadleaved, deciduous",189.11,189.11,0-9,176,15.5600004196167
Ethiopia,Afar,60,"Tree cover, broadleaved, deciduous",189.11,189.11,10-19,25,15.5600004196167
Ethiopia,Afar,60,"Tree cover, broadleaved, deciduous",189.11,189.11,20-29,19,15.5600004196167
Ethiopia,Afar,60,"Tree cover, broadleaved, deciduous",189.11,189.11,30-39,26,15.5600004196167
Ethiopia,Afar,60,"Tree cover, broadleaved, deciduous",189.11,189.11,40-49,8,15.5600004196167
Ethiopia,Afar,60,"Tree cover, broadleaved, deciduous",189.11,189.11,50-59,6,15.5600004196167
Ethiopia,Afar,60,"Tree cover, broadleaved, deciduous",189.11,189.11,60-69,1,15.5600004196167
Ethiopia,Afar,60,"Tree cover, broadleaved, deciduous",189.11,189.11,70-79,4,15.5600004196167
Ethiopia,Afar,60,"Tree cover, broadleaved, deciduous",189.11,189.11,80-89,4,15.5600004196167
Ethiopia,Afar,60,"Tree cover, broadleaved, deciduous",189.11,189.11,90-99,4,15.5600004196167
Ethiopia,Afar,62,"Tree cover, broadleaved, deciduous",21154.05,22875.35,0-9,10597,37.18000030517578
Ethiopia,Afar,62,"Tree cover, broadleaved, deciduous",21154.05,22875.35,10-19,2270,37.18000030517578
Ethiopia,Afar,62,"Tree cover, broadleaved, deciduous",21154.05,22875.35,20-29,1711,37.18000030517578
Ethiopia,Afar,62,"Tree cover, broadleaved, deciduous",21154.05,22875.35,30-39,1569,37.18000030517578
Ethiopia,Afar,62,"Tree cover, broadleaved, deciduous",21154.05,22875.35,40-49,1573,37.18000030517578
Ethiopia,Afar,62,"Tree cover, broadleaved, deciduous",21154.05,22875.35,50-59,1531,37.18000030517578
Ethiopia,Afar,62,"Tree cover, broadleaved, deciduous",21154.05,22875.35,60-69,1526,37.18000030517578
Ethiopia,Afar,62,"Tree cover, broadleaved, deciduous",21154.05,22875.35,70-79,1679,37.18000030517578
Ethiopia,Afar,62,"Tree cover, broadleaved, deciduous",21154.05,22875.35,80-89,2360,37.18000030517578
Ethiopia,Afar,62,"Tree cover, broadleaved, deciduous",21154.05,22875.35,90-99,2902,37.18000030517578
Ethiopia,Afar,100,Mosaic tree and shrub / herbaceous cover,60397.33,60699.81,0-9,41800,16.649999618530273
Ethiopia,Afar,100,Mosaic tree and shrub / herbaceous cover,60397.33,60699.81,10-19,14330,16.649999618530273
Ethiopia,Afar,100,Mosaic tree and shrub / herbaceous cover,60397.33,60699.81,20-29,6956,16.649999618530273
Ethiopia,Afar,100,Mosaic tree and shrub / herbaceous cover,60397.33,60699.81,30-39,4029,16.649999618530273
Ethiopia,Afar,100,Mosaic tree and shrub / herbaceous cover,60397.33,60699.81,40-49,2400,16.649999618530273
Ethiopia,Afar,100,Mosaic tree and shrub / herbaceous cover,60397.33,60699.81,50-59,1608,16.649999618530273
Ethiopia,Afar,100,Mosaic tree and shrub / herbaceous cover,60397.33,60699.81,60-69,1068,16.649999618530273
Ethiopia,Afar,100,Mosaic tree and shrub / herbaceous cover,60397.33,60699.81,70-79,761,16.649999618530273
Ethiopia,Afar,100,Mosaic tree and shrub / herbaceous cover,60397.33,60699.81,80-89,635,16.649999618530273
Ethiopia,Afar,100,Mosaic tree and shrub / herbaceous cover,60397.33,60699.81,90-99,1483,16.649999618530273
Ethiopia,Afar,110,Mosaic herbaceous cover / tree and shrub,609329.01,675962.56,0-9,618557,7.820000171661377
Ethiopia,Afar,110,Mosaic herbaceous cover / tree and shrub,609329.01,675962.56,10-19,69006,7.820000171661377
Ethiopia,Afar,110,Mosaic herbaceous cover / tree and shrub,609329.01,675962.56,20-29,25287,7.820000171661377
Ethiopia,Afar,110,Mosaic herbaceous cover / tree and shrub,609329.01,675962.56,30-39,11963,7.820000171661377
Ethiopia,Afar,110,Mosaic herbaceous cover / tree and shrub,609329.01,675962.56,40-49,6125,7.820000171661377
Ethiopia,Afar,110,Mosaic herbaceous cover / tree and shrub,609329.01,675962.56,50-59,3508,7.820000171661377
Ethiopia,Afar,110,Mosaic herbaceous cover / tree and shrub,609329.01,675962.56,60-69,2194,7.820000171661377
Ethiopia,Afar,110,Mosaic herbaceous cover / tree and shrub,609329.01,675962.56,70-79,1436,7.820000171661377
Ethiopia,Afar,110,Mosaic herbaceous cover / tree and shrub,609329.01,675962.56,80-89,1242,7.820000171661377
Ethiopia,Afar,110,Mosaic herbaceous cover / tree and shrub,609329.01,675962.56,90-99,1285,7.820000171661377
Ethiopia,Afar,120,Shrubland,1077741.78,1115940.74,0-9,749197,16.440000534057617
Ethiopia,Afar,120,Shrubland,1077741.78,1115940.74,10-19,165307,16.440000534057617
Ethiopia,Afar,120,Shrubland,1077741.78,1115940.74,20-29,85373,16.440000534057617
Ethiopia,Afar,120,Shrubland,1077741.78,1115940.74,30-39,54844,16.440000534057617
Ethiopia,Afar,120,Shrubland,1077741.78,1115940.74,40-49,38638,16.440000534057617
Ethiopia,Afar,120,Shrubland,1077741.78,1115940.74,50-59,28897,16.440000534057617
Ethiopia,Afar,120,Shrubland,1077741.78,1115940.74,60-69,23359,16.440000534057617
Ethiopia,Afar,120,Shrubland,1077741.78,1115940.74,70-79,20489,16.440000534057617
Ethiopia,Afar,120,Shrubland,1077741.78,1115940.74,80-89,21524,16.440000534057617
Ethiopia,Afar,120,Shrubland,1077741.78,1115940.74,90-99,16718,16.440000534057617
Ethiopia,Afar,122,Shrubland,255.76,255.76,0-9,312,5.579999923706055
Ethiopia,Afar,122,Shrubland,255.76,255.76,10-19,25,5.579999923706055
Ethiopia,Afar,122,Shrubland,255.76,255.76,20-29,5,5.579999923706055
Ethiopia,Afar,122,Shrubland,255.76,255.76,30-39,1,5.579999923706055
Ethiopia,Afar,122,Shrubland,255.76,255.76,40-49,1,5.579999923706055
Ethiopia,Afar,122,Shrubland,255.76,255.76,50-59,0,5.579999923706055
Ethiopia,Afar,122,Shrubland,255.76,255.76,60-69,0,5.579999923706055
Ethiopia,Afar,122,Shrubland,255.76,255.76,70-79,0,5.579999923706055
Ethiopia,Afar,122,Shrubland,255.76,255.76,80-89,0,5.579999923706055
Ethiopia,Afar,122,Shrubland,255.76,255.76,90-99,0,5.579999923706055
Ethiopia,Afar,130,Grassland,972635.25,1343263.98,0-9,925226,8.039999961853027
Ethiopia,Afar,130,Grassland,972635.25,1343263.98,10-19,107228,8.039999961853027
Ethiopia,Afar,130,Grassland,972635.25,1343263.98,20-29,39944,8.039999961853027
Ethiopia,Afar,130,Grassland,972635.25,1343263.98,30-39,18326,8.039999961853027
Ethiopia,Afar,130,Grassland,972635.25,1343263.98,40-49,9583,8.039999961853027
Ethiopia,Afar,130,Grassland,972635.25,1343263.98,50-59,5581,8.039999961853027
Ethiopia,Afar,130,Grassland,972635.25,1343263.98,60-69,3566,8.039999961853027
Ethiopia,Afar,130,Grassland,972635.25,1343263.98,70-79,2562,8.039999961853027
Ethiopia,Afar,130,Grassland,972635.25,1343263.98,80-89,2386,8.039999961853027
